#NODE	PGRANK	INEDGE
3981	0.35922478965427324	0
1313	0.35922478965427324	0
1731	0.35922478965427324	0
1021	0.35922478965427324	0
1739	0.35922478965427324	0
1738	0.35922478965427324	0
1737	0.35922478965427324	0
1736	0.35922478965427324	0
1735	0.35922478965427324	0
1745	0.35922478965427324	0
2648	0.35922478965427324	0
1743	0.35922478965427324	0
1742	0.35922478965427324	0
1741	0.35922478965427324	0
1740	0.35922478965427324	0
3883	0.35922478965427324	0
1748	0.35922478965427324	0
3657	0.35922478965427324	0
53	0.35922478965427324	0
1756	0.35922478965427324	0
1755	0.35922478965427324	0
6038	0.35922478965427324	0
1753	0.35922478965427324	0
3964	0.35922478965427324	0
1751	0.35922478965427324	0
1759	0.35922478965427324	0
74	0.35922478965427324	0
3954	0.35922478965427324	0
7523	0.35922478965427324	0
1767	0.35922478965427324	0
1766	0.35922478965427324	0
1765	0.35922478965427324	0
1764	0.35922478965427324	0
1763	0.35922478965427324	0
1762	0.35922478965427324	0
1761	0.35922478965427324	0
1760	0.35922478965427324	0
1195	0.35922478965427324	0
7329	0.35922478965427324	0
20	0.35922478965427324	0
463	0.35922478965427324	0
1778	0.35922478965427324	0
7503	0.35922478965427324	0
1775	0.35922478965427324	0
395	0.35922478965427324	0
1773	0.35922478965427324	0
7502	0.35922478965427324	0
6196	0.35922478965427324	0
3663	0.35922478965427324	0
2313	0.35922478965427324	0
1790	0.35922478965427324	0
1789	0.35922478965427324	0
96	0.35922478965427324	0
367	0.35922478965427324	0
1785	0.35922478965427324	0
1784	0.35922478965427324	0
6069	0.35922478965427324	0
1782	0.35922478965427324	0
2481	0.35922478965427324	0
3882	0.35922478965427324	0
1797	0.35922478965427324	0
1796	0.35922478965427324	0
1795	0.35922478965427324	0
1794	0.35922478965427324	0
1093	0.35922478965427324	0
900	0.35922478965427324	0
902	0.35922478965427324	0
1298	0.35922478965427324	0
21	0.35922478965427324	0
905	0.35922478965427324	0
1237	0.35922478965427324	0
2598	0.35922478965427324	0
2534	0.35922478965427324	0
909	0.35922478965427324	0
910	0.35922478965427324	0
911	0.35922478965427324	0
912	0.35922478965427324	0
6179	0.35922478965427324	0
914	0.35922478965427324	0
915	0.35922478965427324	0
916	0.35922478965427324	0
917	0.35922478965427324	0
479	0.35922478965427324	0
919	0.35922478965427324	0
920	0.35922478965427324	0
921	0.35922478965427324	0
7355	0.35922478965427324	0
923	0.35922478965427324	0
924	0.35922478965427324	0
926	0.35922478965427324	0
927	0.35922478965427324	0
1274	0.35922478965427324	0
1366	0.35922478965427324	0
203	0.35922478965427324	0
931	0.35922478965427324	0
3904	0.35922478965427324	0
933	0.35922478965427324	0
7296	0.35922478965427324	0
318	0.35922478965427324	0
527	0.35922478965427324	0
1187	0.35922478965427324	0
7444	0.35922478965427324	0
7907	0.35922478965427324	0
7906	0.35922478965427324	0
632	0.35922478965427324	0
2480	0.35922478965427324	0
940	0.35922478965427324	0
3676	0.35922478965427324	0
6292	0.35922478965427324	0
3935	0.35922478965427324	0
944	0.35922478965427324	0
413	0.35922478965427324	0
7901	0.35922478965427324	0
2578	0.35922478965427324	0
7900	0.35922478965427324	0
6143	0.35922478965427324	0
7903	0.35922478965427324	0
2632	0.35922478965427324	0
7902	0.35922478965427324	0
949	0.35922478965427324	0
7905	0.35922478965427324	0
7904	0.35922478965427324	0
7919	0.35922478965427324	0
950	0.35922478965427324	0
951	0.35922478965427324	0
7232	0.35922478965427324	0
954	0.35922478965427324	0
2449	0.35922478965427324	0
528	0.35922478965427324	0
1045	0.35922478965427324	0
957	0.35922478965427324	0
7911	0.35922478965427324	0
1255	0.35922478965427324	0
7914	0.35922478965427324	0
263	0.35922478965427324	0
612	0.35922478965427324	0
7916	0.35922478965427324	0
7915	0.35922478965427324	0
7930	0.35922478965427324	0
7929	0.35922478965427324	0
399	0.35922478965427324	0
3963	0.35922478965427324	0
961	0.35922478965427324	0
962	0.35922478965427324	0
7404	0.35922478965427324	0
964	0.35922478965427324	0
1244	0.35922478965427324	0
965	0.35922478965427324	0
7524	0.35922478965427324	0
7920	0.35922478965427324	0
366	0.35922478965427324	0
7923	0.35922478965427324	0
7472	0.35922478965427324	0
7922	0.35922478965427324	0
969	0.35922478965427324	0
7925	0.35922478965427324	0
7577	0.35922478965427324	0
251	0.35922478965427324	0
7941	0.35922478965427324	0
7940	0.35922478965427324	0
6609	0.35922478965427324	0
6608	0.35922478965427324	0
7939	0.35922478965427324	0
970	0.35922478965427324	0
7474	0.35922478965427324	0
90	0.35922478965427324	0
973	0.35922478965427324	0
3694	0.35922478965427324	0
3894	0.35922478965427324	0
976	0.35922478965427324	0
6601	0.35922478965427324	0
7932	0.35922478965427324	0
2562	0.35922478965427324	0
277	0.35922478965427324	0
7931	0.35922478965427324	0
1081	0.35922478965427324	0
6603	0.35922478965427324	0
7934	0.35922478965427324	0
3936	0.35922478965427324	0
6602	0.35922478965427324	0
7933	0.35922478965427324	0
6605	0.35922478965427324	0
6604	0.35922478965427324	0
7935	0.35922478965427324	0
6607	0.35922478965427324	0
7938	0.35922478965427324	0
3909	0.35922478965427324	0
7937	0.35922478965427324	0
7950	0.35922478965427324	0
7540	0.35922478965427324	0
563	0.35922478965427324	0
6620	0.35922478965427324	0
980	0.35922478965427324	0
6619	0.35922478965427324	0
1362	0.35922478965427324	0
3918	0.35922478965427324	0
1457	0.35922478965427324	0
984	0.35922478965427324	0
661	0.35922478965427324	0
986	0.35922478965427324	0
987	0.35922478965427324	0
6612	0.35922478965427324	0
988	0.35922478965427324	0
6304	0.35922478965427324	0
7942	0.35922478965427324	0
1303	0.35922478965427324	0
6614	0.35922478965427324	0
7945	0.35922478965427324	0
2698	0.35922478965427324	0
7944	0.35922478965427324	0
6616	0.35922478965427324	0
454	0.35922478965427324	0
6615	0.35922478965427324	0
2359	0.35922478965427324	0
7949	0.35922478965427324	0
6617	0.35922478965427324	0
7948	0.35922478965427324	0
1009	0.35922478965427324	0
6630	0.35922478965427324	0
7960	0.35922478965427324	0
2609	0.35922478965427324	0
5300	0.35922478965427324	0
1462	0.35922478965427324	0
990	0.35922478965427324	0
6176	0.35922478965427324	0
992	0.35922478965427324	0
1064	0.35922478965427324	0
2628	0.35922478965427324	0
7580	0.35922478965427324	0
996	0.35922478965427324	0
998	0.35922478965427324	0
7611	0.35922478965427324	0
7954	0.35922478965427324	0
6153	0.35922478965427324	0
6622	0.35922478965427324	0
7953	0.35922478965427324	0
6625	0.35922478965427324	0
7956	0.35922478965427324	0
364	0.35922478965427324	0
7955	0.35922478965427324	0
6627	0.35922478965427324	0
1344	0.35922478965427324	0
6626	0.35922478965427324	0
1256	0.35922478965427324	0
7959	0.35922478965427324	0
7970	0.35922478965427324	0
2725	0.35922478965427324	0
7972	0.35922478965427324	0
646	0.35922478965427324	0
522	0.35922478965427324	0
6643	0.35922478965427324	0
7974	0.35922478965427324	0
1395	0.35922478965427324	0
7550	0.35922478965427324	0
4971	0.35922478965427324	0
3869	0.35922478965427324	0
638	0.35922478965427324	0
6633	0.35922478965427324	0
7964	0.35922478965427324	0
6636	0.35922478965427324	0
7967	0.35922478965427324	0
7251	0.35922478965427324	0
6635	0.35922478965427324	0
7966	0.35922478965427324	0
7416	0.35922478965427324	0
6638	0.35922478965427324	0
7969	0.35922478965427324	0
7968	0.35922478965427324	0
242	0.35922478965427324	0
2749	0.35922478965427324	0
6639	0.35922478965427324	0
6650	0.35922478965427324	0
7981	0.35922478965427324	0
7980	0.35922478965427324	0
5320	0.35922478965427324	0
6652	0.35922478965427324	0
1048	0.35922478965427324	0
6651	0.35922478965427324	0
18	0.35922478965427324	0
5322	0.35922478965427324	0
6654	0.35922478965427324	0
7985	0.35922478965427324	0
7445	0.35922478965427324	0
6653	0.35922478965427324	0
5313	0.35922478965427324	0
6645	0.35922478965427324	0
7976	0.35922478965427324	0
5314	0.35922478965427324	0
6644	0.35922478965427324	0
7975	0.35922478965427324	0
5315	0.35922478965427324	0
6647	0.35922478965427324	0
7978	0.35922478965427324	0
5316	0.35922478965427324	0
6646	0.35922478965427324	0
5317	0.35922478965427324	0
6649	0.35922478965427324	0
316	0.35922478965427324	0
6648	0.35922478965427324	0
2476	0.35922478965427324	0
3991	0.35922478965427324	0
5330	0.35922478965427324	0
6660	0.35922478965427324	0
669	0.35922478965427324	0
1329	0.35922478965427324	0
6245	0.35922478965427324	0
4000	0.35922478965427324	0
4001	0.35922478965427324	0
5332	0.35922478965427324	0
7993	0.35922478965427324	0
3688	0.35922478965427324	0
2631	0.35922478965427324	0
5333	0.35922478965427324	0
5334	0.35922478965427324	0
7995	0.35922478965427324	0
5324	0.35922478965427324	0
6656	0.35922478965427324	0
6655	0.35922478965427324	0
6145	0.35922478965427324	0
7485	0.35922478965427324	0
6658	0.35922478965427324	0
3686	0.35922478965427324	0
6657	0.35922478965427324	0
5328	0.35922478965427324	0
5329	0.35922478965427324	0
7570	0.35922478965427324	0
6672	0.35922478965427324	0
1198	0.35922478965427324	0
4010	0.35922478965427324	0
6671	0.35922478965427324	0
2357	0.35922478965427324	0
5342	0.35922478965427324	0
6674	0.35922478965427324	0
6089	0.35922478965427324	0
5343	0.35922478965427324	0
6673	0.35922478965427324	0
6079	0.35922478965427324	0
5344	0.35922478965427324	0
6676	0.35922478965427324	0
2780	0.35922478965427324	0
5345	0.35922478965427324	0
6675	0.35922478965427324	0
6007	0.35922478965427324	0
7998	0.35922478965427324	0
4005	0.35922478965427324	0
5336	0.35922478965427324	0
6666	0.35922478965427324	0
4006	0.35922478965427324	0
5337	0.35922478965427324	0
2351	0.35922478965427324	0
4007	0.35922478965427324	0
7999	0.35922478965427324	0
4008	0.35922478965427324	0
5339	0.35922478965427324	0
6082	0.35922478965427324	0
676	0.35922478965427324	0
2702	0.35922478965427324	0
3907	0.35922478965427324	0
1494	0.35922478965427324	0
4020	0.35922478965427324	0
6683	0.35922478965427324	0
3709	0.35922478965427324	0
426	0.35922478965427324	0
5352	0.35922478965427324	0
2637	0.35922478965427324	0
5353	0.35922478965427324	0
1397	0.35922478965427324	0
4023	0.35922478965427324	0
6684	0.35922478965427324	0
2537	0.35922478965427324	0
5355	0.35922478965427324	0
6687	0.35922478965427324	0
1349	0.35922478965427324	0
4025	0.35922478965427324	0
5356	0.35922478965427324	0
4015	0.35922478965427324	0
5346	0.35922478965427324	0
6678	0.35922478965427324	0
4016	0.35922478965427324	0
5347	0.35922478965427324	0
6677	0.35922478965427324	0
5348	0.35922478965427324	0
6679	0.35922478965427324	0
4019	0.35922478965427324	0
5360	0.35922478965427324	0
6692	0.35922478965427324	0
1177	0.35922478965427324	0
1341	0.35922478965427324	0
5361	0.35922478965427324	0
7565	0.35922478965427324	0
3891	0.35922478965427324	0
1401	0.35922478965427324	0
1451	0.35922478965427324	0
6696	0.35922478965427324	0
4034	0.35922478965427324	0
5365	0.35922478965427324	0
6695	0.35922478965427324	0
4035	0.35922478965427324	0
5366	0.35922478965427324	0
6698	0.35922478965427324	0
4036	0.35922478965427324	0
5367	0.35922478965427324	0
6697	0.35922478965427324	0
6690	0.35922478965427324	0
4026	0.35922478965427324	0
5357	0.35922478965427324	0
6689	0.35922478965427324	0
4027	0.35922478965427324	0
5358	0.35922478965427324	0
6688	0.35922478965427324	0
4028	0.35922478965427324	0
1070	0.35922478965427324	0
5371	0.35922478965427324	0
2361	0.35922478965427324	0
5372	0.35922478965427324	0
4042	0.35922478965427324	0
5373	0.35922478965427324	0
388	0.35922478965427324	0
5374	0.35922478965427324	0
446	0.35922478965427324	0
206	0.35922478965427324	0
4045	0.35922478965427324	0
5376	0.35922478965427324	0
4046	0.35922478965427324	0
5377	0.35922478965427324	0
1308	0.35922478965427324	0
1424	0.35922478965427324	0
5370	0.35922478965427324	0
4970	0.35922478965427324	0
2753	0.35922478965427324	0
43	0.35922478965427324	0
4038	0.35922478965427324	0
4039	0.35922478965427324	0
3844	0.35922478965427324	0
5382	0.35922478965427324	0
6220	0.35922478965427324	0
4053	0.35922478965427324	0
5385	0.35922478965427324	0
3751	0.35922478965427324	0
5386	0.35922478965427324	0
2515	0.35922478965427324	0
4056	0.35922478965427324	0
7608	0.35922478965427324	0
4057	0.35922478965427324	0
7571	0.35922478965427324	0
5380	0.35922478965427324	0
4050	0.35922478965427324	0
5381	0.35922478965427324	0
4048	0.35922478965427324	0
1324	0.35922478965427324	0
6150	0.35922478965427324	0
4062	0.35922478965427324	0
4063	0.35922478965427324	0
4064	0.35922478965427324	0
5395	0.35922478965427324	0
1252	0.35922478965427324	0
5396	0.35922478965427324	0
4066	0.35922478965427324	0
5397	0.35922478965427324	0
4067	0.35922478965427324	0
5398	0.35922478965427324	0
625	0.35922478965427324	0
5399	0.35922478965427324	0
4069	0.35922478965427324	0
5390	0.35922478965427324	0
5391	0.35922478965427324	0
3690	0.35922478965427324	0
4061	0.35922478965427324	0
4059	0.35922478965427324	0
4073	0.35922478965427324	0
4074	0.35922478965427324	0
4075	0.35922478965427324	0
4076	0.35922478965427324	0
4077	0.35922478965427324	0
7469	0.35922478965427324	0
4079	0.35922478965427324	0
4070	0.35922478965427324	0
3679	0.35922478965427324	0
3791	0.35922478965427324	0
4085	0.35922478965427324	0
7535	0.35922478965427324	0
548	0.35922478965427324	0
4089	0.35922478965427324	0
1809	0.35922478965427324	0
4080	0.35922478965427324	0
4082	0.35922478965427324	0
4083	0.35922478965427324	0
1800	0.35922478965427324	0
3858	0.35922478965427324	0
1807	0.35922478965427324	0
1806	0.35922478965427324	0
6114	0.35922478965427324	0
1804	0.35922478965427324	0
1803	0.35922478965427324	0
473	0.35922478965427324	0
4095	0.35922478965427324	0
4096	0.35922478965427324	0
4097	0.35922478965427324	0
4969	0.35922478965427324	0
3648	0.35922478965427324	0
4090	0.35922478965427324	0
4091	0.35922478965427324	0
4092	0.35922478965427324	0
4093	0.35922478965427324	0
3725	0.35922478965427324	0
1810	0.35922478965427324	0
2789	0.35922478965427324	0
2446	0.35922478965427324	0
7376	0.35922478965427324	0
1813	0.35922478965427324	0
1812	0.35922478965427324	0
1822	0.35922478965427324	0
1821	0.35922478965427324	0
1820	0.35922478965427324	0
1829	0.35922478965427324	0
1828	0.35922478965427324	0
1827	0.35922478965427324	0
1826	0.35922478965427324	0
1825	0.35922478965427324	0
7468	0.35922478965427324	0
2613	0.35922478965427324	0
1832	0.35922478965427324	0
1831	0.35922478965427324	0
1830	0.35922478965427324	0
1839	0.35922478965427324	0
1838	0.35922478965427324	0
3758	0.35922478965427324	0
211	0.35922478965427324	0
6071	0.35922478965427324	0
1834	0.35922478965427324	0
1844	0.35922478965427324	0
4974	0.35922478965427324	0
1841	0.35922478965427324	0
1840	0.35922478965427324	0
3714	0.35922478965427324	0
476	0.35922478965427324	0
2664	0.35922478965427324	0
1846	0.35922478965427324	0
1845	0.35922478965427324	0
2677	0.35922478965427324	0
1853	0.35922478965427324	0
1852	0.35922478965427324	0
1090	0.35922478965427324	0
3953	0.35922478965427324	0
469	0.35922478965427324	0
1856	0.35922478965427324	0
1866	0.35922478965427324	0
1148	0.35922478965427324	0
6074	0.35922478965427324	0
1863	0.35922478965427324	0
1862	0.35922478965427324	0
7332	0.35922478965427324	0
1860	0.35922478965427324	0
1869	0.35922478965427324	0
1868	0.35922478965427324	0
1867	0.35922478965427324	0
2691	0.35922478965427324	0
1876	0.35922478965427324	0
1875	0.35922478965427324	0
1874	0.35922478965427324	0
1873	0.35922478965427324	0
1872	0.35922478965427324	0
1871	0.35922478965427324	0
1870	0.35922478965427324	0
1879	0.35922478965427324	0
1891	0.35922478965427324	0
1890	0.35922478965427324	0
1105	0.35922478965427324	0
1887	0.35922478965427324	0
1886	0.35922478965427324	0
1885	0.35922478965427324	0
7471	0.35922478965427324	0
1883	0.35922478965427324	0
1882	0.35922478965427324	0
1881	0.35922478965427324	0
1889	0.35922478965427324	0
1899	0.35922478965427324	0
1897	0.35922478965427324	0
1896	0.35922478965427324	0
1895	0.35922478965427324	0
1894	0.35922478965427324	0
1086	0.35922478965427324	0
1892	0.35922478965427324	0
2606	0.35922478965427324	0
1214	0.35922478965427324	0
3902	0.35922478965427324	0
6702	0.35922478965427324	0
6701	0.35922478965427324	0
6703	0.35922478965427324	0
6706	0.35922478965427324	0
6705	0.35922478965427324	0
2683	0.35922478965427324	0
6719	0.35922478965427324	0
6718	0.35922478965427324	0
6711	0.35922478965427324	0
6710	0.35922478965427324	0
6713	0.35922478965427324	0
3863	0.35922478965427324	0
3916	0.35922478965427324	0
1120	0.35922478965427324	0
6717	0.35922478965427324	0
6731	0.35922478965427324	0
5400	0.35922478965427324	0
6730	0.35922478965427324	0
6729	0.35922478965427324	0
7538	0.35922478965427324	0
1235	0.35922478965427324	0
597	0.35922478965427324	0
6726	0.35922478965427324	0
2581	0.35922478965427324	0
6728	0.35922478965427324	0
6727	0.35922478965427324	0
5410	0.35922478965427324	0
5401	0.35922478965427324	0
6732	0.35922478965427324	0
6735	0.35922478965427324	0
5	0.35922478965427324	0
6734	0.35922478965427324	0
58	0.35922478965427324	0
5405	0.35922478965427324	0
343	0.35922478965427324	0
6212	0.35922478965427324	0
241	0.35922478965427324	0
6738	0.35922478965427324	0
6751	0.35922478965427324	0
7420	0.35922478965427324	0
6753	0.35922478965427324	0
5422	0.35922478965427324	0
6752	0.35922478965427324	0
3632	0.35922478965427324	0
6744	0.35922478965427324	0
5413	0.35922478965427324	0
6223	0.35922478965427324	0
6746	0.35922478965427324	0
3677	0.35922478965427324	0
6745	0.35922478965427324	0
5416	0.35922478965427324	0
3959	0.35922478965427324	0
6747	0.35922478965427324	0
5418	0.35922478965427324	0
5419	0.35922478965427324	0
6749	0.35922478965427324	0
6760	0.35922478965427324	0
41	0.35922478965427324	0
1320	0.35922478965427324	0
4100	0.35922478965427324	0
5431	0.35922478965427324	0
6761	0.35922478965427324	0
3771	0.35922478965427324	0
6764	0.35922478965427324	0
6048	0.35922478965427324	0
6121	0.35922478965427324	0
5424	0.35922478965427324	0
2733	0.35922478965427324	0
2778	0.35922478965427324	0
2451	0.35922478965427324	0
1182	0.35922478965427324	0
5427	0.35922478965427324	0
5428	0.35922478965427324	0
6758	0.35922478965427324	0
5429	0.35922478965427324	0
6771	0.35922478965427324	0
7576	0.35922478965427324	0
5440	0.35922478965427324	0
3865	0.35922478965427324	0
6773	0.35922478965427324	0
6240	0.35922478965427324	0
6242	0.35922478965427324	0
7605	0.35922478965427324	0
6775	0.35922478965427324	0
4982	0.35922478965427324	0
7428	0.35922478965427324	0
3798	0.35922478965427324	0
6766	0.35922478965427324	0
342	0.35922478965427324	0
4104	0.35922478965427324	0
5435	0.35922478965427324	0
4105	0.35922478965427324	0
5436	0.35922478965427324	0
6768	0.35922478965427324	0
2500	0.35922478965427324	0
4106	0.35922478965427324	0
6767	0.35922478965427324	0
4107	0.35922478965427324	0
5438	0.35922478965427324	0
383	0.35922478965427324	0
2796	0.35922478965427324	0
4108	0.35922478965427324	0
4109	0.35922478965427324	0
1088	0.35922478965427324	0
6782	0.35922478965427324	0
4120	0.35922478965427324	0
6781	0.35922478965427324	0
7210	0.35922478965427324	0
3659	0.35922478965427324	0
4121	0.35922478965427324	0
2582	0.35922478965427324	0
4122	0.35922478965427324	0
7317	0.35922478965427324	0
4123	0.35922478965427324	0
1066	0.35922478965427324	0
5455	0.35922478965427324	0
3930	0.35922478965427324	0
2752	0.35922478965427324	0
5446	0.35922478965427324	0
6776	0.35922478965427324	0
4116	0.35922478965427324	0
5447	0.35922478965427324	0
6779	0.35922478965427324	0
6203	0.35922478965427324	0
2792	0.35922478965427324	0
5448	0.35922478965427324	0
3718	0.35922478965427324	0
4119	0.35922478965427324	0
1434	0.35922478965427324	0
2477	0.35922478965427324	0
5460	0.35922478965427324	0
4130	0.35922478965427324	0
5461	0.35922478965427324	0
6793	0.35922478965427324	0
4131	0.35922478965427324	0
5462	0.35922478965427324	0
312	0.35922478965427324	0
4132	0.35922478965427324	0
6795	0.35922478965427324	0
4133	0.35922478965427324	0
6794	0.35922478965427324	0
6118	0.35922478965427324	0
91	0.35922478965427324	0
6797	0.35922478965427324	0
2492	0.35922478965427324	0
4135	0.35922478965427324	0
2635	0.35922478965427324	0
4125	0.35922478965427324	0
5456	0.35922478965427324	0
40	0.35922478965427324	0
4126	0.35922478965427324	0
6787	0.35922478965427324	0
7457	0.35922478965427324	0
3654	0.35922478965427324	0
3700	0.35922478965427324	0
4128	0.35922478965427324	0
4129	0.35922478965427324	0
1483	0.35922478965427324	0
7623	0.35922478965427324	0
4140	0.35922478965427324	0
4141	0.35922478965427324	0
5472	0.35922478965427324	0
4142	0.35922478965427324	0
5473	0.35922478965427324	0
4143	0.35922478965427324	0
5474	0.35922478965427324	0
4144	0.35922478965427324	0
5475	0.35922478965427324	0
4145	0.35922478965427324	0
5476	0.35922478965427324	0
4146	0.35922478965427324	0
5477	0.35922478965427324	0
509	0.35922478965427324	0
4136	0.35922478965427324	0
4137	0.35922478965427324	0
5468	0.35922478965427324	0
6798	0.35922478965427324	0
1068	0.35922478965427324	0
7617	0.35922478965427324	0
4139	0.35922478965427324	0
1455	0.35922478965427324	0
4150	0.35922478965427324	0
218	0.35922478965427324	0
4151	0.35922478965427324	0
4152	0.35922478965427324	0
5483	0.35922478965427324	0
3649	0.35922478965427324	0
4153	0.35922478965427324	0
4154	0.35922478965427324	0
5485	0.35922478965427324	0
4155	0.35922478965427324	0
5486	0.35922478965427324	0
502	0.35922478965427324	0
5488	0.35922478965427324	0
5480	0.35922478965427324	0
4147	0.35922478965427324	0
5478	0.35922478965427324	0
497	0.35922478965427324	0
4148	0.35922478965427324	0
4149	0.35922478965427324	0
1155	0.35922478965427324	0
4163	0.35922478965427324	0
5494	0.35922478965427324	0
4164	0.35922478965427324	0
5495	0.35922478965427324	0
4165	0.35922478965427324	0
5496	0.35922478965427324	0
4166	0.35922478965427324	0
5497	0.35922478965427324	0
4167	0.35922478965427324	0
17	0.35922478965427324	0
7554	0.35922478965427324	0
5490	0.35922478965427324	0
5491	0.35922478965427324	0
5489	0.35922478965427324	0
4159	0.35922478965427324	0
480	0.35922478965427324	0
4174	0.35922478965427324	0
7205	0.35922478965427324	0
4176	0.35922478965427324	0
4177	0.35922478965427324	0
4178	0.35922478965427324	0
2382	0.35922478965427324	0
4170	0.35922478965427324	0
374	0.35922478965427324	0
4169	0.35922478965427324	0
2676	0.35922478965427324	0
4184	0.35922478965427324	0
4185	0.35922478965427324	0
4186	0.35922478965427324	0
4187	0.35922478965427324	0
7602	0.35922478965427324	0
3815	0.35922478965427324	0
1909	0.35922478965427324	0
7283	0.35922478965427324	0
4180	0.35922478965427324	0
2583	0.35922478965427324	0
1907	0.35922478965427324	0
1906	0.35922478965427324	0
1905	0.35922478965427324	0
3848	0.35922478965427324	0
1902	0.35922478965427324	0
498	0.35922478965427324	0
1900	0.35922478965427324	0
4194	0.35922478965427324	0
4195	0.35922478965427324	0
4197	0.35922478965427324	0
4198	0.35922478965427324	0
6063	0.35922478965427324	0
1046	0.35922478965427324	0
4190	0.35922478965427324	0
3639	0.35922478965427324	0
4192	0.35922478965427324	0
7268	0.35922478965427324	0
1917	0.35922478965427324	0
1916	0.35922478965427324	0
424	0.35922478965427324	0
1914	0.35922478965427324	0
1913	0.35922478965427324	0
1912	0.35922478965427324	0
1911	0.35922478965427324	0
1921	0.35922478965427324	0
6181	0.35922478965427324	0
1929	0.35922478965427324	0
1928	0.35922478965427324	0
7448	0.35922478965427324	0
1926	0.35922478965427324	0
1925	0.35922478965427324	0
1924	0.35922478965427324	0
1923	0.35922478965427324	0
1922	0.35922478965427324	0
1932	0.35922478965427324	0
1931	0.35922478965427324	0
1930	0.35922478965427324	0
1939	0.35922478965427324	0
1938	0.35922478965427324	0
1937	0.35922478965427324	0
3766	0.35922478965427324	0
1934	0.35922478965427324	0
1933	0.35922478965427324	0
1943	0.35922478965427324	0
1941	0.35922478965427324	0
1940	0.35922478965427324	0
1948	0.35922478965427324	0
1947	0.35922478965427324	0
1946	0.35922478965427324	0
1945	0.35922478965427324	0
1944	0.35922478965427324	0
1223	0.35922478965427324	0
1952	0.35922478965427324	0
1951	0.35922478965427324	0
610	0.35922478965427324	0
1959	0.35922478965427324	0
1958	0.35922478965427324	0
2346	0.35922478965427324	0
1302	0.35922478965427324	0
1245	0.35922478965427324	0
59	0.35922478965427324	0
2445	0.35922478965427324	0
1962	0.35922478965427324	0
1225	0.35922478965427324	0
1960	0.35922478965427324	0
1207	0.35922478965427324	0
1968	0.35922478965427324	0
1967	0.35922478965427324	0
1180	0.35922478965427324	0
1976	0.35922478965427324	0
1975	0.35922478965427324	0
434	0.35922478965427324	0
2782	0.35922478965427324	0
1474	0.35922478965427324	0
678	0.35922478965427324	0
1311	0.35922478965427324	0
1978	0.35922478965427324	0
7270	0.35922478965427324	0
7231	0.35922478965427324	0
7336	0.35922478965427324	0
1986	0.35922478965427324	0
7413	0.35922478965427324	0
7470	0.35922478965427324	0
416	0.35922478965427324	0
2349	0.35922478965427324	0
1981	0.35922478965427324	0
1980	0.35922478965427324	0
1989	0.35922478965427324	0
1988	0.35922478965427324	0
6005	0.35922478965427324	0
1996	0.35922478965427324	0
1995	0.35922478965427324	0
1994	0.35922478965427324	0
1993	0.35922478965427324	0
7260	0.35922478965427324	0
2624	0.35922478965427324	0
6807	0.35922478965427324	0
1438	0.35922478965427324	0
7458	0.35922478965427324	0
6808	0.35922478965427324	0
6801	0.35922478965427324	0
6800	0.35922478965427324	0
7492	0.35922478965427324	0
6802	0.35922478965427324	0
1380	0.35922478965427324	0
6804	0.35922478965427324	0
6818	0.35922478965427324	0
6819	0.35922478965427324	0
6810	0.35922478965427324	0
6812	0.35922478965427324	0
6811	0.35922478965427324	0
3728	0.35922478965427324	0
6816	0.35922478965427324	0
6815	0.35922478965427324	0
6829	0.35922478965427324	0
6828	0.35922478965427324	0
6821	0.35922478965427324	0
6822	0.35922478965427324	0
6824	0.35922478965427324	0
2413	0.35922478965427324	0
6841	0.35922478965427324	0
1269	0.35922478965427324	0
5510	0.35922478965427324	0
5508	0.35922478965427324	0
62	0.35922478965427324	0
4965	0.35922478965427324	0
6120	0.35922478965427324	0
5501	0.35922478965427324	0
6834	0.35922478965427324	0
443	0.35922478965427324	0
7644	0.35922478965427324	0
5504	0.35922478965427324	0
6836	0.35922478965427324	0
5505	0.35922478965427324	0
6835	0.35922478965427324	0
397	0.35922478965427324	0
5507	0.35922478965427324	0
6837	0.35922478965427324	0
375	0.35922478965427324	0
5520	0.35922478965427324	0
6852	0.35922478965427324	0
5521	0.35922478965427324	0
5519	0.35922478965427324	0
2505	0.35922478965427324	0
6843	0.35922478965427324	0
5512	0.35922478965427324	0
6842	0.35922478965427324	0
6215	0.35922478965427324	0
6845	0.35922478965427324	0
2766	0.35922478965427324	0
6844	0.35922478965427324	0
5515	0.35922478965427324	0
6847	0.35922478965427324	0
5516	0.35922478965427324	0
6846	0.35922478965427324	0
5517	0.35922478965427324	0
5518	0.35922478965427324	0
6848	0.35922478965427324	0
6861	0.35922478965427324	0
6061	0.35922478965427324	0
5530	0.35922478965427324	0
4200	0.35922478965427324	0
5531	0.35922478965427324	0
6863	0.35922478965427324	0
7487	0.35922478965427324	0
5532	0.35922478965427324	0
6862	0.35922478965427324	0
5522	0.35922478965427324	0
6854	0.35922478965427324	0
5523	0.35922478965427324	0
3666	0.35922478965427324	0
2495	0.35922478965427324	0
2466	0.35922478965427324	0
5525	0.35922478965427324	0
666	0.35922478965427324	0
5526	0.35922478965427324	0
404	0.35922478965427324	0
5528	0.35922478965427324	0
7269	0.35922478965427324	0
6859	0.35922478965427324	0
6870	0.35922478965427324	0
5540	0.35922478965427324	0
4210	0.35922478965427324	0
5541	0.35922478965427324	0
